clasificacion,tipo_de_muestra,subtipo_de_muestra,analisis,naturaleza,unidades,cantidad_de_toma,tecnica,limite_maximo_permisible,NOM,UNIDADES g O mL,Unidad,nom_Nombre,descripcion,,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Mantequilla en planta,Coliformes totales,NORMATIVO,UFC/mL,300,NOM-113-SSA1-1994. Método vaciado en placa para CT.,≤ 10 UFC/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Mantequilla en planta,Salmonella spp.,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice A Normativo. Método para el aislamiento de Salmonella spp.,Salmonella spp. en 25 g:  AUSENCIA,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Mantequilla en planta,Salmonella spp.,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice A Normativo. Método para el aislamiento de Salmonella spp.,Salmonella spp. en 25 mL:  AUSENCIA,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Mantequilla en planta,Staphylococcus aureus,NORMATIVO,UFC/g,300,NOM-210-SSA1-2014. Apéndice B Normativo. Método S. aureus.,≤ 100 UFC/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Mantequilla en planta,Staphylococcus aureus,NORMATIVO,UFC/mL,300,NOM-210-SSA1-2014. Apéndice B Normativo. Método S. aureus.,≤ 100 UFC/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Mantequilla en punto de venta,Salmonella spp.,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice A Normativo. Método para el aislamiento de Salmonella spp.,Salmonella spp. en 25 g:  AUSENCIA,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Mantequilla en punto de venta,Salmonella spp.,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice A Normativo. Método para el aislamiento de Salmonella spp.,Salmonella spp. en 25 mL:  AUSENCIA,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Mantequilla en punto de venta,Staphylococcus aureus,NORMATIVO,UFC/g,300,NOM-210-SSA1-2014. Apéndice B Normativo. Método S. aureus.,≤ 100 UFC/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Mantequilla en punto de venta,Staphylococcus aureus,NORMATIVO,UFC/mL,300,NOM-210-SSA1-2014. Apéndice B Normativo. Método S. aureus.,≤ 100 UFC/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Producto lácteo combinado deshidratado en planta,Coliformes totales,NORMATIVO,UFC/g,300,NOM-113-SSA1-1994. Método vaciado en placa para CT.,≤ 10 UFC/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Producto lácteo combinado deshidratado en planta,Coliformes totales,NORMATIVO,UFC/mL,300,NOM-113-SSA1-1994. Método vaciado en placa para CT.,≤ 10 UFC/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Producto lácteo combinado deshidratado en planta,Enterotoxinas estafilococcicas,,Negativo/ Positivo,300,"NOM-243-SSA1-2010. Apéndice B.15. Determinación de Enteretoxina Estafilocóccica, por el método de Elisa.",Negativo,NOM-243-SSA1-2010,,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Producto lácteo combinado deshidratado en planta,Escherichia coli,NORMATIVO,NMP/g,300,NOM-210-SSA1-2014. Apéndice H Normativo. Método de NMP-EC.,≤ 3 NMP/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Producto lácteo combinado deshidratado en planta,Escherichia coli,NORMATIVO,NMP/mL,300,NOM-210-SSA1-2014. Apéndice H Normativo. Método de NMP-EC.,≤ 3 NMP/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Producto lácteo combinado deshidratado en planta,Salmonella spp.,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice A Normativo. Método para el aislamiento de Salmonella spp.,Salmonella spp. en 25 g:  AUSENCIA,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Producto lácteo combinado deshidratado en planta,Salmonella spp.,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice A Normativo. Método para el aislamiento de Salmonella spp.,Salmonella spp. en 25 mL:  AUSENCIA,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Producto lácteo combinado deshidratado en punto de venta,Enterotoxinas estafilococcicas,,Negativo/ Positivo,300,"NOM-243-SSA1-2010. Apéndice B.15. Determinación de Enteretoxina Estafilocóccica, por el método de Elisa.",Negativo,NOM-243-SSA1-2010,,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Producto lácteo combinado deshidratado en punto de venta,Escherichia coli,NORMATIVO,NMP/g,300,NOM-210-SSA1-2014. Apéndice H Normativo. Método de NMP-EC.,≤ 3 NMP/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Producto lácteo combinado deshidratado en punto de venta,Escherichia coli,NORMATIVO,NMP/mL,300,NOM-210-SSA1-2014. Apéndice H Normativo. Método de NMP-EC.,≤ 3 NMP/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Producto lácteo combinado deshidratado en punto de venta,Salmonella spp.,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice A Normativo. Método para el aislamiento de Salmonella spp.,Salmonella spp. en 25 g:  AUSENCIA,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Producto lácteo combinado deshidratado en punto de venta,Salmonella spp.,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice A Normativo. Método para el aislamiento de Salmonella spp.,Salmonella spp. en 25 mL:  AUSENCIA,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Producto lácteo combinado pasteurizado en planta,Coliformes totales,NORMATIVO,UFC/g,300,NOM-113-SSA1-1994. Método vaciado en placa para CT.,≤ 10 UFC/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Producto lácteo combinado pasteurizado en planta,Coliformes totales,NORMATIVO,UFC/mL,300,NOM-113-SSA1-1994. Método vaciado en placa para CT.,≤ 10 UFC/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Producto lácteo combinado pasteurizado en planta,Listeria monocytogenes,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice C Normativo. Método para el aislamiento de L. monocytogenes.,Listeria monocytogenes en 25 g:  AUSENCIA,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Producto lácteo combinado pasteurizado en planta,Listeria monocytogenes,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice C Normativo. Método para el aislamiento de L. monocytogenes.,Listeria monocytogenes en 25 mL:  AUSENCIA,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Producto lácteo combinado pasteurizado en planta,Salmonella spp.,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice A Normativo. Método para el aislamiento de Salmonella spp.,Salmonella spp. en 25 g:  AUSENCIA,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Producto lácteo combinado pasteurizado en planta,Salmonella spp.,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice A Normativo. Método para el aislamiento de Salmonella spp.,Salmonella spp. en 25 mL:  AUSENCIA,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Producto lácteo combinado pasteurizado en planta,Staphylococcus aureus,NORMATIVO,UFC/mL,300,NOM-210-SSA1-2014. Apéndice B Normativo. Método S. aureus.,≤ 10 UFC/mL por siembra directa,NOM-243-SSA1-2010,,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
COCIDO,Leche y derivados lácteos,Producto lácteo combinado pasteurizado en punto de venta,Coliformes totales,NORMATIVO,UFC/g,300,NOM-113-SSA1-1994. Método vaciado en placa para CT.,≤ 20 UFC/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
